ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region
100125218,One Maxim,2020.0,RM 1 600 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Gymnasium, Parking, Barbeque area
99853031,The Hipster @ Taman Desa,2022.0,RM 1 600 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,921 sq.ft.,Partially Furnished,"Parking, Security, Lift
100657965,LBS Skylake Residence,2021.0,RM 1 600 per month,Selangor - Puchong,Service Residence,3.0,2.0,2.0,1000 sq.ft.,Partially Furnished,"Security, Swimming Pool, Multipurpose hall
99852677,The Hipster @ Taman Desa,2022.0,RM 1 600 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,921 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Parking
100657108,Danau Perintis,2019.0,RM 1 600 per month,Selangor - Puncak Alam,Apartment,3.0,2.0,2.0,889 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool
100771195,Palm Spring @ Damansara,2005.0,RM 1 600 per month,Selangor - Kota Damansara,Condominium,3.0,1.0,2.0,1023 sq.ft.,Partially Furnished,"Parking, Security, Lift
99992821,Impiana Sky Residensi,2021.0,RM 1 600 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Playground, Multipurpose hall
100656141,Cyberia SmartHomes,2002.0,RM 1 600 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,2.0,920 sq.ft.,Not Furnished,"Security, Playground, Swimming Pool
100510211,Suria Damansara,2006.0,RM 1 600 per month,Selangor - Petaling Jaya,Condominium,3.0,2.0,2.0,1100 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Minimart
99852177,Impiana Sky Residensi,2021.0,RM 1 600 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Playground, Parking
100655111,Sfera Residency,2018.0,RM 1 600 per month,Selangor - Seri Kembangan,Condominium,3.0,2.0,2.0,966 sq.ft.,Fully Furnished,"Minimart, Playground, Swimming Pool
99851857,The Holmes 2,2021.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,1003 sq.ft.,Partially Furnished,"Parking, Barbeque area, Sauna
100121834,Residensi Suria Pantai,2020.0,RM 1 600 per month,Kuala Lumpur - Pantai,Apartment,3,1.0,2.0,810 sq.ft.,Partially Furnished,"Security, Minimart, Playground
100505921,Residensi Setia Impian @ Kajang,2020.0,RM 1 600 per month,Selangor - Kajang,Apartment,3.0,2.0,2.0,1468 sq.ft.,Partially Furnished,"Parking, Security, Lift
100265847,Boulevard Serviced Apartment,2014.0,RM 1 600 per month,Kuala Lumpur - Jalan Ipoh,Service Residence,3,1.0,2.0,1009 sq.ft.,Fully Furnished,"Parking, Security, Lift
100504449,Casa Mila,1991.0,RM 1 600 per month,Selangor - Selayang,Condominium,3.0,1.0,2.0,904 sq.ft.,Partially Furnished,"Parking, Jogging Track, Tennis Court
97483046,Platinum Teratai Residence,2019.0,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,3,1.0,2.0,928 sq.ft.,Partially Furnished,"Swimming Pool, Multipurpose hall, Security
100766704,Oasis 1 @ Mutiara Heights,2018.0,RM 1 600 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,1830 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Playground
99850172,Impiana Sky Residensi,2021.0,RM 1 600 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking
99849365,Putra Majestik,2008.0,RM 1 600 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2.0,2.0,1020 sq.ft.,Fully Furnished,"Parking, Security, Lift
100059037,United Point Residence @ North Kiara,2019.0,RM 1 600 per month,Kuala Lumpur - Kepong,Service Residence,3,1.0,2.0,829 sq.ft.,Partially Furnished,"Parking, Security, Lift
100650468,Ridzuan Condominium,1999.0,RM 1 600 per month,Selangor - Bandar Sunway,Condominium,3.0,1.0,2.0,1500 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Security
100503140,Lakefront Homes @ Cyberjaya,2021.0,RM 1 600 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,2.0,1010 sq.ft.,Partially Furnished,"Parking, Security, Lift
100649006,Metropolitan Square,2013.0,RM 1 600 per month,Selangor - Damansara Perdana,Condominium,3.0,1.0,2.0,725 sq.ft.,Fully Furnished,"Parking, Security, Minimart
100500996,Oasis 1 @ Mutiara Heights,2018.0,RM 1 600 per month,Selangor - Kajang,Condominium,3.0,1.0,2.0,1111 sq.ft.,Fully Furnished,"Jogging Track, Playground, Swimming Pool
99774123,Ascenda Residences @ SkyArena Setapak,2017.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,3,2.0,2.0,908 sq.ft.,Partially Furnished,"Barbeque area, Multipurpose hall, Parking
100677820,Tropicana Aman 1 – Tropicana Urban Homes,2020.0,RM 1 600 per month,Selangor - Kuala Langat,Condominium,3.0,2.0,2.0,1000 sq.ft.,Partially Furnished,"Gymnasium, Security, Lift
99847975,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,1140 sq.ft.,Partially Furnished,"Minimart, Sauna, Playground
99847132,Danau Impian,1997.0,RM 1 600 per month,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,950 sq.ft.,Fully Furnished,"Parking, Playground, Club house
100202356,Platinum Teratai Residence,2019.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,928 sq.ft.,Partially Furnished,"Multipurpose hall, Gymnasium, Security
100645994,Geo@Bukit Rimau,2020.0,RM 1 600 per month,Selangor - Shah Alam,Condominium,3.0,2.0,2.0,875 sq.ft.,Partially Furnished,"Tennis Court, Lift, Multipurpose hall
100763893,The Greens (Residensi Hijauan) @ Subang West,2018.0,RM 1 600 per month,Selangor - Shah Alam,Condominium,3.0,2.0,2.0,915 sq.ft.,Partially Furnished,"Playground, Gymnasium, Tennis Court
100202062,Angkasa Condominiums,2005.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Partially Furnished,"Security, Gymnasium, Tennis Court
100764050,Geo@Bukit Rimau,2020.0,RM 1 600 per month,Selangor - Shah Alam,Condominium,3.0,2.0,2.0,875 sq.ft.,Partially Furnished,"Parking, Squash Court, Lift
100730584,D'rimba Damansara,2008.0,RM 1 600 per month,Selangor - Kota Damansara,Condominium,3.0,1.0,2.0,1001 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Jogging Track
99161794,Aurora Residence @ Lake Side City,2017.0,RM 1 600 per month,Selangor - Puchong,Service Residence,3.0,2.0,2.0,1142 sq.ft.,Fully Furnished,"Playground, Tennis Court, Swimming Pool
100762899,Landmark Residence,2019.0,RM 1 600 per month,Selangor - Kajang,Service Residence,3.0,1.0,2.0,1163 sq.ft.,Fully Furnished,"Parking, Security, Minimart
100836022,Symphony Tower,2018.0,RM 1 600 per month,Selangor - Balakong,Service Residence,3.0,2.0,2.0,1114 sq.ft.,Fully Furnished,"Multipurpose hall, Sauna, Parking
100113430,Residensi Suria Pantai,2020.0,RM 1 600 per month,Kuala Lumpur - Pantai,Apartment,3,1.0,2.0,810 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Minimart
99488670,Platinum OUG Residence,2021.0,RM 1 600 per month,Kuala Lumpur - Kuchai Lama,Condominium,3,2.0,3.0,1250 sq.ft.,Not Furnished,"Playground, Gymnasium, Lift
100642618,Geo@Bukit Rimau,2020.0,RM 1 600 per month,Selangor - Shah Alam,Condominium,3.0,2.0,2.0,875 sq.ft.,Partially Furnished,"Security, Gymnasium, Barbeque area
99846373,Enesta,2021.0,RM 1 600 per month,Kuala Lumpur - Kepong,Service Residence,3,1.0,2.0,803 sq.ft.,Partially Furnished,"Parking, Security, Lift
99980190,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
99697197,Residensi Rampai II,2021.0,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,4,2.0,2.0,950 sq.ft.,Not Furnished,"Parking, Security, Jogging Track
100246687,KL Traders Square Residences,2019.0,RM 1 600 per month,Kuala Lumpur - Gombak,Service Residence,4,1.0,2.0,950 sq.ft.,Partially Furnished,"Parking, Security, Lift
99747894,Residensi Rampai II,2021.0,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,4,2.0,2.0,1000 sq.ft.,Not Furnished,"Sauna, Jogging Track, Barbeque area
99808169,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Minimart, Sauna, Security
100478791,Unipark Condominium,2018.0,RM 1 600 per month,Selangor - Kajang,Condominium,4.0,1.0,2.0,1252 sq.ft.,Not Furnished,"Swimming Pool, Gymnasium, Security
100591991,Casa Subang,2005.0,RM 1 600 per month,Selangor - Subang Jaya,Service Residence,4.0,1.0,2.0,1062 sq.ft.,Partially Furnished,"Parking, Security, Playground
100133144,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
99918944,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Minimart, Sauna, Security
99798468,Residensi Rampai,2016.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,2.0,2.0,1000 sq.ft.,Not Furnished,"Playground, Swimming Pool, Parking
100128702,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Jogging Track
99718965,Astana Lumayan,2013.0,RM 1 600 per month,Kuala Lumpur - Cheras,Service Residence,4,1.0,2.0,1200 sq.ft.,Not Furnished,"Swimming Pool, Club house, Security
100680351,Traders Garden @ Cheras Selatan,2022.0,RM 1 600 per month,Selangor - Cheras,Service Residence,4.0,2.0,2.0,859 sq.ft.,Partially Furnished,"Security, Lift, Parking
100679786,The Zizz,2019.0,RM 1 600 per month,Selangor - Damansara Damai,Service Residence,4.0,2.0,2.0,1228 sq.ft.,Partially Furnished,"Gymnasium, Security, Parking
99829469,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Minimart, Sauna, Security
99720859,Residensi Rampai II,2021.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,2.0,2.0,1000 sq.ft.,Not Furnished,"Multipurpose hall, Barbeque area, Parking
98740057,Casa Idaman,2010.0,RM 1 600 per month,Kuala Lumpur - Jalan Ipoh,Condominium,4,2.0,2.0,1181 sq.ft.,Partially Furnished,"Parking, Security, Lift
100227255,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Gymnasium, Security, Minimart
100094786,Platinum Hill PV 6,2008.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1300 sq.ft.,Partially Furnished,"Parking, Security, Lift
100009414,Sering Akasia,2009.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,2.0,3.0,1546 sq.ft.,Partially Furnished,"Parking, Security, Minimart
99974677,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Minimart, Sauna, Security
99783240,Residensi Rampai,2016.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,2.0,2.0,1000 sq.ft.,Partially Furnished,"Swimming Pool, Barbeque area, Security
99621032,Residensi Rampai II,2021.0,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,4,2.0,2.0,1000 sq.ft.,Not Furnished,"Parking, Playground, Jogging Track
99756008,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Minimart, Sauna, Security
99921862,Residensi Rampai II,2021.0,RM 1 600 per month,Kuala Lumpur - Setapak,Service Residence,4,2.0,2.0,1000 sq.ft.,Not Furnished,"Sauna, Jogging Track, Barbeque area
100212570,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
99737878,Residensi Rampai II,2021.0,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,4,2.0,2.0,1000 sq.ft.,Not Furnished,"Playground, Security, Barbeque area
100729023,Ridzuan Condominium,1999.0,RM 1 600 per month,Selangor - Bandar Sunway,Condominium,4.0,1.0,2.0,1500 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Security
100060588,Platinum Lake PV 12,2008.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Partially Furnished,"Swimming Pool, Security, Parking
99736474,Residensi Rampai,2016.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,2.0,2.0,1006 sq.ft.,Not Furnished,"Parking, Security, Lift
98283631,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
100781941,YOU Vista @ YOU City Cheras,2016.0,RM 1 600 per month,Selangor - Cheras,Service Residence,4.0,2.0,3.0,1400 sq.ft.,Partially Furnished,"Parking, Security, Lift
100182140,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
98432503,Mizumi Residences,2020.0,RM 1 600 per month,Kuala Lumpur - Kepong,Service Residence,4,2.0,2.0,932 sq.ft.,Partially Furnished,"Tennis Court, Parking, Security
100058289,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
100027886,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
99870917,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Minimart, Sauna, Security
100117894,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
99692161,Residensi Rampai,2016.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,2.0,2.0,1000 sq.ft.,Partially Furnished,"Parking, Playground, Swimming Pool
99779210,Residensi Rampai II,2021.0,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,4,2.0,2.0,1000 sq.ft.,Not Furnished,"Swimming Pool, Gymnasium, Playground
97348849,Platinum Lake PV 12,2008.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1313 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Parking
99868200,Mizumi Residences,2020.0,RM 1 600 per month,Kuala Lumpur - Kepong,Service Residence,4,2.0,2.0,932 sq.ft.,Partially Furnished,"Minimart, Playground, Swimming Pool
100271205,Suasana Lumayan,2015.0,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Minimart, Sauna, Security
100104364,Platinum Hill PV 6,2008.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,4.0,1200 sq.ft.,Partially Furnished,"Parking, Security, Lift
99845454,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
99886230,Mizumi Residences,2020.0,RM 1 600 per month,Kuala Lumpur - Kepong,Service Residence,4,2.0,2.0,932 sq.ft.,Not Furnished,"Club house, Parking, Playground
100222300,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 600 per month,Kuala Lumpur - Wangsa Maju,Apartment,4,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Minimart
99920244,Platinum Hill PV 5,2006.0,RM 1 600 per month,Kuala Lumpur - Setapak,Condominium,4,1.0,2.0,1272 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Jogging Track
100544205,Suriamas,2004.0,RM 1 600 per month,Selangor - Bandar Sunway,Condominium,4.0,2.0,2.0,1300 sq.ft.,Not Furnished,"Club house, Parking, Minimart
99964406,Residensi Rampai II,2021.0,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,4,2.0,2.0,1000 sq.ft.,Partially Furnished,"Jogging Track, Gymnasium, Multipurpose hall
100821040,Hijauan Heights,2016.0,RM 1 600 per month,Selangor - Kajang,Apartment,4.0,2.0,2.0,1150 sq.ft.,Fully Furnished,"Parking, Security, Lift
99362638,Casa Subang,2005.0,RM 1 600 per month,Selangor - Subang Jaya,Service Residence,4.0,1.0,2.0,1062 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Tennis Court
99785195,PPA1M Metropolitan Kepong,2018.0,RM 1 600 per month,Kuala Lumpur - Kepong,Condominium,5,2.0,2.0,1500 sq.ft.,Fully Furnished,"Parking, Security, Lift
100001575,PPA1M Metropolitan Kepong,2018.0,RM 1 600 per month,Kuala Lumpur - Kepong,Condominium,5,2.0,2.0,1500 sq.ft.,Fully Furnished,"Parking, Security, Lift
100148611,PPA1M Metropolitan Kepong,2018.0,RM 1 600 per month,Kuala Lumpur - Kepong,Condominium,5,2.0,2.0,1500 sq.ft.,Partially Furnished,"Parking, Security, Lift
99721741,PPA1M Metropolitan Kepong,2018.0,RM 1 600 per month,Kuala Lumpur - Kepong,Condominium,5,2.0,2.0,1500 sq.ft.,Fully Furnished,"Parking, Security, Lift
100164078,PPA1M Metropolitan Kepong,2018.0,RM 1 600 per month,Kuala Lumpur - Kepong,Condominium,5,2.0,2.0,1500 sq.ft.,Partially Furnished,"Parking, Lift, Security
100165149,PPA1M Metropolitan Kepong,2018.0,RM 1 600 per month,Kuala Lumpur - Kepong,Condominium,5,2.0,2.0,1500 sq.ft.,Partially Furnished,"Parking, Security, Lift
100067727,3 Towers,2015.0,RM 1 650 per month,Kuala Lumpur - Ampang Hilir,Service Residence,1,1.0,1.0,440 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Security
100681295,Subang Soho (One Soho),2011.0,RM 1 650 per month,Selangor - Subang Jaya,Service Residence,1.0,1.0,1.0,732 sq.ft.,Fully Furnished,"Gymnasium, Security, Playground
100513777,Edusphere,2021.0,RM 1 650 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,600 sq.ft.,Fully Furnished,Security,"Air-Cond, Cooking Allowed
100681361,Subang Soho (One Soho),2011.0,RM 1 650 per month,Selangor - Subang Jaya,Service Residence,1.0,1.0,1.0,732 sq.ft.,Fully Furnished,"Gymnasium, Security, Playground
100057654,Maytower,2007.0,RM 1 650 per month,Kuala Lumpur - KL City,Service Residence,1,1.0,1.0,500 sq.ft.,Fully Furnished,"Parking, Security, Lift
100831600,Nadayu63,2017.0,RM 1 650 per month,Selangor - Ampang,Condominium,1.0,1.0,1.0,600 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Lift
100402106,Verdi Eco-dominiums @ Symphony Hills,2016.0,RM 1 650 per month,Selangor - Cyberjaya,Condominium,1.0,1.0,1.0,700 sq.ft.,Fully Furnished,"Parking, Security, Lift
100107819,CitiZen,2019.0,RM 1 650 per month,Kuala Lumpur - Old Klang Road,Service Residence,2,1.0,2.0,725 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Sauna
100189286,Unio Residence,2021.0,RM 1 650 per month,Kuala Lumpur - Kepong,Apartment,2,1.0,2.0,866 sq.ft.,Partially Furnished,"Minimart, Playground, Lift
100234877,Aster Residence Cheras,2021.0,RM 1 650 per month,Selangor - Cheras,Condominium,2.0,1.0,2.0,650 sq.ft.,Partially Furnished,"Parking, Gymnasium, Barbeque area
99829266,M Suite,2020.0,RM 1 650 per month,Kuala Lumpur - Bandar Menjalara,Service Residence,2,1.0,1.0,510 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Security
100547755,Third Avenue,2018.0,RM 1 650 per month,Selangor - Cyberjaya,Apartment,2.0,2.0,2.0,900 sq.ft.,Fully Furnished,"Parking, Security, Lift
100608762,Pinnacle (Petaling Jaya),2016.0,RM 1 650 per month,Selangor - Petaling Jaya,Condominium,2.0,1.0,2.0,709 sq.ft.,Partially Furnished,"Jogging Track, Club house, Playground
100571861,Lagoon Suites,2013.0,RM 1 650 per month,Selangor - Shah Alam,Condominium,2.0,2.0,2.0,900 sq.ft.,Fully Furnished,"Security, Parking, Playground
99727825,Fortune Centra Residences,2019.0,RM 1 650 per month,Kuala Lumpur - Kepong,Condominium,2,1.0,2.0,775 sq.ft.,Partially Furnished,"Playground, Tennis Court, Jogging Track
100797054,The Amber Residences,2022.0,RM 1 650 per month,Selangor - Kota Kemuning,Service Residence,2.0,2.0,1.0,657 sq.ft.,Partially Furnished,"Playground, Barbeque area, Jogging Track
100854069,Tropicana City Tropics,2010.0,RM 1 650 per month,Selangor - Petaling Jaya,Service Residence,2.0,1.0,2.0,625 sq.ft.,Fully Furnished,"Security, Tennis Court, Sauna
100673697,Arte Plus Jalan Ampang,2018.0,RM 1 650 per month,Selangor - 639,Service Residence,2.0,1.0,2.0,800 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium
95124075,Eclipse Residence @ Pan'gaea,2018.0,RM 1 650 per month,Selangor - Cyberjaya,Service Residence,2.0,2.0,2.0,990 sq.ft.,Fully Furnished,"Parking, Security, Lift
100516867,Horizon Suites,2022.0,RM 1 650 per month,Selangor - Dengkil,Service Residence,2.0,1.0,2.0,650 sq.ft.,Fully Furnished,"Security, Gymnasium, Minimart
97986817,Aera Residence,2021.0,RM 1 650 per month,Selangor - Petaling Jaya,Service Residence,2.0,2.0,1.0,718 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Security
100638745,LBS Skylake Residence,2021.0,RM 1 650 per month,Selangor - Puchong,Service Residence,2.0,2.0,2.0,1000 sq.ft.,Partially Furnished,"Lift, Barbeque area, Security
99983976,Saville,2013.0,RM 1 650 per month,Kuala Lumpur - Taman Melawati,Service Residence,3,1.0,2.0,980 sq.ft.,Partially Furnished,"Parking, Security, Lift
99919666,Danau Idaman,2000.0,RM 1 650 per month,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,938 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Squash Court
99835057,One Maxim,2020.0,RM 1 650 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,890 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Sauna
100042125,Saville,2013.0,RM 1 650 per month,Kuala Lumpur - Taman Melawati,Service Residence,3,1.0,2.0,980 sq.ft.,Partially Furnished,"Parking, Security, Lift
100297900,Saville,2013.0,RM 1 650 per month,Kuala Lumpur - Taman Melawati,Service Residence,3,1.0,2.0,980 sq.ft.,Partially Furnished,"Parking, Security, Lift
100708039,Lakefront Homes @ Cyberjaya,2021.0,RM 1 650 per month,Selangor - Cyberjaya,Condominium,3.0,2.0,2.0,1030 sq.ft.,Fully Furnished,"Parking, Security, Lift
100621274,LBS Skylake Residence,2021.0,RM 1 650 per month,Selangor - Puchong,Service Residence,3.0,2.0,2.0,1000 sq.ft.,Partially Furnished,"Gymnasium, Sauna, Barbeque area
99601122,Vista Bangi,2021.0,RM 1 650 per month,Selangor - Kajang,Condominium,3.0,2.0,2.0,860 sq.ft.,Partially Furnished,"Minimart, Squash Court, Playground
100655739,Sri Alam,2004.0,RM 1 650 per month,Selangor - Shah Alam,Condominium,3.0,2.0,2.0,1253 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool
99724477,Bam Villa,1996.0,RM 1 650 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,1109 sq.ft.,Fully Furnished,"Playground, Gymnasium, Barbeque area
99886242,Saville,2013.0,RM 1 650 per month,Kuala Lumpur - Taman Melawati,Service Residence,3,1.0,2.0,980 sq.ft.,Partially Furnished,"Gymnasium, Parking, Security
99417146,Seasons Garden Residences @ Wangsa Maju,2017.0,RM 1 650 per month,Kuala Lumpur - Wangsa Maju,Apartment,3,1.0,2.0,770 sq.ft.,Fully Furnished,"Security, Parking, Minimart
99902237,Maxim Citilights,2017.0,RM 1 650 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,1246 sq.ft.,Not Furnished,"Multipurpose hall, Security, Swimming Pool
99746937,Danau Idaman,2000.0,RM 1 650 per month,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,938 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Squash Court
99826157,Platinum Splendor Residensi Semarak,2020.0,RM 1 650 per month,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,1065 sq.ft.,Partially Furnished,"Parking, Security, Lift
99825433,Villa Wangsamas,2010.0,RM 1 650 per month,Kuala Lumpur - Wangsa Maju,Condominium,3,1.0,2.0,800 sq.ft.,Partially Furnished,"Jogging Track, Gymnasium, Swimming Pool
100578277,Lakefront Homes @ Cyberjaya,2021.0,RM 1 650 per month,Selangor - Cyberjaya,Condominium,3.0,3.0,2.0,1010 sq.ft.,Fully Furnished,"Parking, Gymnasium, Security
100264286,M Centura,2021.0,RM 1 650 per month,Kuala Lumpur - Sentul,Condominium,3,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift
99891611,M Vertica,2023.0,RM 1 650 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850 sq.ft.,Not Furnished,"Tennis Court, Lift, Playground
99884566,Zeta Deskye Residence,2016.0,RM 1 650 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,1.0,2.0,1037 sq.ft.,Fully Furnished,"Parking, Security, Lift
100539296,Alam Sanjung @ Subang West,2015.0,RM 1 650 per month,Selangor - Shah Alam,Service Residence,3.0,2.0,2.0,912 sq.ft.,Fully Furnished,"Parking, Gymnasium, Sauna
100245916,Angkasa Condominiums,2005.0,RM 1 650 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Partially Furnished,"Minimart, Parking, Swimming Pool
99915916,M Vertica,2023.0,RM 1 650 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Lift, Security
99870781,Danau Idaman,2000.0,RM 1 650 per month,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,938 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Squash Court
100005503,Kiara East - DEX Suites,2016.0,RM 1 650 per month,Kuala Lumpur - KL City,Condominium,3,1.0,2.0,921 sq.ft.,Fully Furnished,"Playground, Parking, Gymnasium
100004966,The Hipster @ Taman Desa,2022.0,RM 1 650 per month,Kuala Lumpur - Taman Desa,Condominium,3,2.0,2.0,958 sq.ft.,Partially Furnished,"Minimart, Playground, Swimming Pool
